0 0.000890901
0.00012207 0.00107753
0.000244141 0.00145547
0.000366211 0.0020246
0.000488281 0.00278469
0.000610352 0.00373546
0.000732422 0.00487653
0.000854492 0.00620748
0.000976562 0.0077278
0.00109863 0.0094369
0.0012207 0.0113341
0.00134277 0.0134187
0.00146484 0.01569
0.00158691 0.018147
0.00170898 0.0207887
0.00183105 0.0236143
0.00195312 0.0266225
0.0020752 0.0298124
0.00219727 0.0331825
0.00231934 0.0367318
0.00244141 0.0404587
0.00256348 0.0443619
0.00268555 0.04844
0.00280762 0.0526913
0.00292969 0.0571142
0.00305176 0.0617071
0.00317383 0.0664682
0.0032959 0.0713958
0.00341797 0.0764879
0.00354004 0.0817426
0.00366211 0.0871579
0.00378418 0.0927318
0.00390625 0.0984623
0.00402832 0.104347
0.00415039 0.110384
0.00427246 0.116571
0.00439453 0.122905
0.0045166 0.129384
0.00463867 0.136006
0.00476074 0.142769
0.00488281 0.149669
0.00500488 0.156704
0.00512695 0.163872
0.00524902 0.17117
0.00537109 0.178594
0.00549316 0.186144
0.00561523 0.193814
0.0057373 0.201604
0.00585938 0.209509
0.00598145 0.217528
0.00610352 0.225656
0.00622559 0.233892
0.00634766 0.242232
0.00646973 0.250672
0.0065918 0.259211
0.00671387 0.267844
0.00683594 0.276569
0.00695801 0.285383
0.00708008 0.294282
0.00720215 0.303263
0.00732422 0.312323
0.00744629 0.321458
0.00756836 0.330666
0.00769043 0.339943
0.0078125 0.349286
0.00793457 0.358691
0.00805664 0.368156
0.00817871 0.377676
0.00830078 0.387248
0.00842285 0.39687
0.00854492 0.406537
0.00866699 0.416247
0.00878906 0.425996
0.00891113 0.43578
0.0090332 0.445596
0.00915527 0.455442
0.00927734 0.465312
0.00939941 0.475205
0.00952148 0.485117
0.00964355 0.495043
0.00976562 0.504982
0.0098877 0.51493
0.0100098 0.524883
0.0101318 0.534837
0.0102539 0.544791
0.010376 0.55474
0.010498 0.564681
0.0106201 0.574611
0.0107422 0.584527
0.0108643 0.594425
0.0109863 0.604302
0.0111084 0.614155
0.0112305 0.623982
0.0113525 0.633778
0.0114746 0.643541
0.0115967 0.653268
0.0117188 0.662955
0.0118408 0.6726
0.0119629 0.6822
0.012085 0.691752
0.012207 0.701252
0.0123291 0.710699
0.0124512 0.720089
0.0125732 0.729419
0.0126953 0.738687
0.0128174 0.74789
0.0129395 0.757026
0.0130615 0.766091
0.0131836 0.775083
0.0133057 0.784001
0.0134277 0.79284
0.0135498 0.801599
0.0136719 0.810276
0.0137939 0.818867
0.013916 0.827372
0.0140381 0.835787
0.0141602 0.84411
0.0142822 0.85234
0.0144043 0.860474
0.0145264 0.86851
0.0146484 0.876446
0.0147705 0.884281
0.0148926 0.892012
0.0150146 0.899638
0.0151367 0.907157
0.0152588 0.914567
0.0153809 0.921866
0.0155029 0.929054
0.015625 0.936128
0.0157471 0.943087
0.0158691 0.94993
0.0159912 0.956656
0.0161133 0.963262
0.0162354 0.969749
0.0163574 0.976114
0.0164795 0.982357
0.0166016 0.988476
0.0167236 0.994471
0.0168457 1.00034
0.0169678 1.00609
0.0170898 1.0117
0.0172119 1.01719
0.017334 1.02255
0.0174561 1.02779
0.0175781 1.03289
0.0177002 1.03786
0.0178223 1.0427
0.0179443 1.04742
0.0180664 1.052
0.0181885 1.05645
0.0183105 1.06077
0.0184326 1.06496
0.0185547 1.06901
0.0186768 1.07294
0.0187988 1.07673
0.0189209 1.08039
0.019043 1.08393
0.019165 1.08733
0.0192871 1.0906
0.0194092 1.09374
0.0195312 1.09675
0.0196533 1.09963
0.0197754 1.10238
0.0198975 1.10501
0.0200195 1.1075
0.0201416 1.10987
0.0202637 1.11212
0.0203857 1.11424
0.0205078 1.11623
0.0206299 1.1181
0.020752 1.11985
0.020874 1.12148
0.0209961 1.12298
0.0211182 1.12437
0.0212402 1.12564
0.0213623 1.12679
0.0214844 1.12783
0.0216064 1.12875
0.0217285 1.12956
0.0218506 1.13025
0.0219727 1.13084
0.0220947 1.13132
0.0222168 1.13168
0.0223389 1.13195
0.0224609 1.13211
0.022583 1.13216
0.0227051 1.13212
0.0228271 1.13197
0.0229492 1.13173
0.0230713 1.13139
0.0231934 1.13095
0.0233154 1.13042
0.0234375 1.12981
0.0235596 1.1291
0.0236816 1.1283
0.0238037 1.12742
0.0239258 1.12646
0.0240479 1.12541
0.0241699 1.12429
0.024292 1.12309
0.0244141 1.12181
0.0245361 1.12046
0.0246582 1.11903
0.0247803 1.11754
0.0249023 1.11598
0.0250244 1.11435
0.0251465 1.11266
0.0252686 1.11091
0.0253906 1.1091
0.0255127 1.10724
0.0256348 1.10531
0.0257568 1.10334
0.0258789 1.10131
0.026001 1.09924
0.026123 1.09712
0.0262451 1.09495
0.0263672 1.09274
0.0264893 1.0905
0.0266113 1.08821
0.0267334 1.08589
0.0268555 1.08353
0.0269775 1.08114
0.0270996 1.07873
0.0272217 1.07628
0.0273438 1.07381
0.0274658 1.07132
0.0275879 1.0688
0.02771 1.06627
0.027832 1.06372
0.0279541 1.06115
0.0280762 1.05857
0.0281982 1.05598
0.0283203 1.05338
0.0284424 1.05077
0.0285645 1.04816
0.0286865 1.04554
0.0288086 1.04292
0.0289307 1.0403
0.0290527 1.03769
0.0291748 1.03508
0.0292969 1.03247
0.0294189 1.02987
0.029541 1.02728
0.0296631 1.0247
0.0297852 1.02214
0.0299072 1.01959
0.0300293 1.01705
0.0301514 1.01454
0.0302734 1.01204
0.0303955 1.00956
0.0305176 1.00711
0.0306396 1.00468
0.0307617 1.00227
0.0308838 0.999892
0.0310059 0.997541
0.0311279 0.99522
0.03125 0.992929
0.0313721 0.990671
0.0314941 0.988445
0.0316162 0.986255
0.0317383 0.984099
0.0318604 0.981981
0.0319824 0.9799
0.0321045 0.977859
0.0322266 0.975857
0.0323486 0.973897
0.0324707 0.971978
0.0325928 0.970102
0.0327148 0.96827
0.0328369 0.966483
0.032959 0.96474
0.0330811 0.963044
0.0332031 0.961395
0.0333252 0.959793
0.0334473 0.958239
0.0335693 0.956734
0.0336914 0.955278
0.0338135 0.953872
0.0339355 0.952517
0.0340576 0.951212
0.0341797 0.949958
0.0343018 0.948756
0.0344238 0.947605
0.0345459 0.946506
0.034668 0.94546
0.03479 0.944467
0.0349121 0.943526
0.0350342 0.942638
0.0351562 0.941803
0.0352783 0.941021
0.0354004 0.940292
0.0355225 0.939616
0.0356445 0.938993
0.0357666 0.938422
0.0358887 0.937905
0.0360107 0.93744
0.0361328 0.937027
0.0362549 0.936667
0.036377 0.936359
0.036499 0.936102
0.0366211 0.935896
0.0367432 0.935742
