0	0	8	8	4	12	12	4	2	10	10	2	6	6	14	14	1	15	9	7	5	3	13	11	3	5	11	13	7	9	15	1	616	4940
0	0	10	10	5	15	15	5	8	2	2	8	13	13	7	7	4	3	14	9	1	12	11	6	12	1	6	11	9	14	3	4	4921	4201
0	1	8	9	4	13	12	5	2	11	10	3	6	7	14	15	1	14	9	6	5	2	13	10	3	4	11	12	7	8	15	0	4101	4906
0	1	10	11	5	14	15	4	8	3	2	9	13	12	7	6	4	2	14	8	1	13	11	7	12	0	6	10	9	15	3	5	1620	4156
0	2	8	10	4	14	12	6	2	8	10	0	6	4	14	12	1	13	9	5	5	1	13	9	3	7	11	15	7	11	15	3	562	4915
0	2	10	8	5	13	15	7	8	0	2	10	13	15	7	5	4	1	14	11	1	14	11	4	12	3	6	9	9	12	3	6	1794	4286
0	3	8	11	4	15	12	7	2	9	10	1	6	5	14	13	1	12	9	4	5	0	13	8	3	6	11	14	7	10	15	2	562	4876
0	3	10	9	5	12	15	6	8	1	2	11	13	14	7	4	4	0	14	10	1	15	11	5	12	2	6	8	9	13	3	7	1792	4097
0	4	8	12	4	8	12	0	2	14	10	6	6	2	14	10	1	11	9	3	5	7	13	15	3	1	11	9	7	13	15	5	4096	2710
0	4	10	14	5	11	15	1	8	6	2	12	13	9	7	3	4	7	14	13	1	8	11	2	12	5	6	15	9	10	3	0	1792	4104
0	5	8	13	4	9	12	1	2	15	10	7	6	3	14	11	1	10	9	2	5	6	13	14	3	0	11	8	7	12	15	4	4097	4502
0	5	10	15	5	10	15	0	8	7	2	13	13	8	7	2	4	6	14	12	1	9	11	3	12	4	6	14	9	11	3	1	1578	4291
0	6	8	14	4	10	12	2	2	12	10	4	6	0	14	8	1	9	9	1	5	5	13	13	3	3	11	11	7	15	15	7	853	4164
0	6	10	12	5	9	15	3	8	4	2	14	13	11	7	1	4	5	14	15	1	10	11	0	12	7	6	13	9	8	3	2	104	42
0	7	8	15	4	11	12	3	2	13	10	5	6	1	14	9	1	8	9	0	5	4	13	12	3	2	11	10	7	14	15	6	4101	5034
0	7	10	13	5	8	15	2	8	5	2	15	13	10	7	0	4	4	14	14	1	11	11	1	12	6	6	12	9	9	3	3	1834	4096
0	8	8	0	4	4	12	12	2	2	10	10	6	14	14	6	1	7	9	15	5	11	13	3	3	13	11	5	7	1	15	9	4101	11349
0	8	10	2	5	7	15	13	8	10	2	0	13	5	7	15	4	11	14	1	1	4	11	14	12	9	6	3	9	6	3	12	4934	11382
0	9	8	1	4	5	12	13	2	3	10	11	6	15	14	7	1	6	9	14	5	10	13	2	3	12	11	4	7	0	15	8	1128	11476
0	9	10	3	5	6	15	12	8	11	2	1	13	4	7	14	4	10	14	0	1	5	11	15	12	8	6	2	9	7	3	13	1621	11315
0	10	8	2	4	6	12	14	2	0	10	8	6	12	14	4	1	5	9	13	5	9	13	1	3	15	11	7	7	3	15	11	4097	10345
0	10	10	0	5	5	15	15	8	8	2	2	13	7	7	13	4	9	14	3	1	6	11	12	12	11	6	1	9	4	3	14	1578	8387
0	11	8	3	4	7	12	15	2	1	10	9	6	13	14	5	1	4	9	12	5	8	13	0	3	14	11	6	7	2	15	10	4096	10649
0	11	10	1	5	4	15	14	8	9	2	3	13	6	7	12	4	8	14	2	1	7	11	13	12	10	6	0	9	5	3	15	1792	8208
0	12	8	4	4	0	12	8	2	6	10	14	6	10	14	2	1	3	9	11	5	15	13	7	3	9	11	1	7	5	15	13	562	11312
0	12	10	6	5	3	15	9	8	14	2	4	13	1	7	11	4	15	14	5	1	0	11	10	12	13	6	7	9	2	3	8	22	104
0	13	8	5	4	1	12	9	2	7	10	15	6	11	14	3	1	2	9	10	5	14	13	6	3	8	11	0	7	4	15	12	562	11468
0	13	10	7	5	2	15	8	8	15	2	5	13	0	7	10	4	14	14	4	1	1	11	11	12	12	6	6	9	3	3	9	1917	8444
0	14	8	6	4	2	12	10	2	4	10	12	6	8	14	0	1	1	9	9	5	13	13	5	3	11	11	3	7	7	15	15	1387	11504
0	14	10	4	5	1	15	11	8	12	2	6	13	3	7	9	4	13	14	7	1	2	11	8	12	15	6	5	9	0	3	10	1620	8252
0	15	8	7	4	3	12	11	2	5	10	13	6	9	14	1	1	0	9	8	5	12	13	4	3	10	11	2	7	6	15	14	4101	11434
0	15	10	5	5	0	15	10	8	13	2	7	13	2	7	8	4	12	14	6	1	3	11	9	12	14	6	4	9	1	3	11	1877	8256
1	0	9	8	5	12	13	4	3	10	11	2	7	6	15	14	0	15	8	7	4	3	12	11	2	5	10	13	6	9	14	1	534	4940
1	0	11	10	4	15	14	5	9	2	3	8	12	13	6	7	5	3	15	9	0	12	10	6	13	1	7	11	8	14	2	4	296	4223
1	1	9	9	5	13	13	5	3	11	11	3	7	7	15	15	0	14	8	6	4	2	12	10	2	4	10	12	6	8	14	0	4132	4133
1	1	11	11	4	14	14	4	9	3	3	9	12	12	6	6	5	2	15	8	0	13	10	7	13	0	7	10	8	15	2	5	1879	4221
1	2	9	10	5	14	13	6	3	8	11	0	7	4	15	12	0	13	8	5	4	1	12	9	2	7	10	15	6	11	14	3	589	5043
1	2	11	8	4	13	14	7	9	0	3	10	12	15	6	5	5	1	15	11	0	14	10	4	13	3	7	9	8	12	2	6	1578	4156
1	3	9	11	5	15	13	7	3	9	11	1	7	5	15	13	0	12	8	4	4	0	12	8	2	6	10	14	6	10	14	2	4178	4906
1	3	11	9	4	12	14	6	9	1	3	11	12	14	6	4	5	0	15	10	0	15	10	5	13	2	7	8	8	13	2	7	1917	4097
1	4	9	12	5	8	13	0	3	14	11	6	7	2	15	10	0	11	8	3	4	7	12	15	2	1	10	9	6	13	14	5	588	4883
1	4	11	14	4	11	14	1	9	6	3	12	12	9	6	3	5	7	15	13	0	8	10	2	13	5	7	15	8	10	2	0	40	22
1	5	9	13	5	9	13	1	3	15	11	7	7	3	15	11	0	10	8	2	4	6	12	14	2	0	10	8	6	12	14	4	1046	791
1	5	11	15	4	10	14	0	9	7	3	13	12	8	6	2	5	6	15	12	0	9	10	3	13	4	7	14	8	11	2	1	1792	4319
1	6	9	14	5	10	13	2	3	12	11	4	7	0	15	8	0	9	8	1	4	5	12	13	2	3	10	11	6	15	14	7	1128	4899
1	6	11	12	4	9	14	3	9	4	3	14	12	11	6	1	5	5	15	15	0	10	10	0	13	7	7	13	8	8	2	2	1620	4291
1	7	9	15	5	11	13	3	3	13	11	5	7	1	15	9	0	8	8	0	4	4	12	12	2	2	10	10	6	14	14	6	534	4899
1	7	11	13	4	8	14	2	9	5	3	15	12	10	6	0	5	4	15	14	0	11	10	1	13	6	7	12	8	9	2	3	1832	4100
1	8	9	0	5	4	13	12	3	2	11	10	7	14	15	6	0	7	8	15	4	11	12	3	2	13	10	5	6	1	14	9	4133	3157
1	8	11	2	4	7	14	13	9	10	3	0	12	5	6	15	5	11	15	1	0	4	10	14	13	9	7	3	8	6	2	12	1832	8224
1	9	9	1	5	5	13	13	3	3	11	11	7	15	15	7	0	6	8	14	4	10	12	2	2	12	10	4	6	0	14	8	808	3251
1	9	11	3	4	6	14	12	9	11	3	1	12	4	6	14	5	10	15	0	0	5	10	15	13	8	7	2	8	7	2	13	1620	8387
1	10	9	2	5	6	13	14	3	0	11	8	7	12	15	4	0	5	8	13	4	9	12	1	2	15	10	7	6	3	14	11	4949	8410
1	10	11	0	4	5	14	15	9	8	3	2	12	7	6	13	5	9	15	3	0	6	10	12	13	11	7	1	8	4	2	14	1792	8443
1	11	9	3	5	7	13	15	3	1	11	9	7	13	15	5	0	4	8	12	4	8	12	0	2	14	10	6	6	2	14	10	5225	3115
1	11	11	1	4	4	14	14	9	9	3	3	12	6	6	12	5	8	15	2	0	7	10	13	13	10	7	0	8	5	2	15	1877	0
1	12	9	4	5	0	13	8	3	6	11	14	7	10	15	2	0	3	8	11	4	15	12	7	2	9	10	1	6	5	14	13	4182	8229
1	12	11	6	4	3	14	9	9	14	3	4	12	1	6	11	5	15	15	5	0	0	10	10	13	13	7	7	8	2	2	8	1917	8320
1	13	9	5	5	1	13	9	3	7	11	15	7	11	15	3	0	2	8	10	4	14	12	6	2	8	10	0	6	4	14	12	881	8281
1	13	11	7	4	2	14	8	9	15	3	5	12	0	6	10	5	14	15	4	0	1	10	11	13	12	7	6	8	3	2	9	1917	8317
1	14	9	6	5	2	13	10	3	4	11	12	7	8	15	0	0	1	8	9	4	13	12	5	2	11	10	3	6	7	14	15	872	3092
1	14	11	4	4	1	14	11	9	12	3	6	12	3	6	9	5	13	15	7	0	2	10	8	13	15	7	5	8	0	2	10	1877	8446
1	15	9	7	5	3	13	11	3	5	11	13	7	9	15	1	0	0	8	8	4	12	12	4	2	10	10	2	6	6	14	14	4218	11434
1	15	11	5	4	0	14	10	9	13	3	7	12	2	6	8	5	12	15	6	0	3	10	9	13	14	7	4	8	1	2	11	1832	8256
2	0	8	10	7	15	13	5	10	2	0	8	15	13	5	7	6	3	12	9	3	12	9	6	14	1	4	11	11	14	1	4	1792	4128
2	0	10	8	6	12	14	4	0	10	8	2	4	6	12	14	3	15	11	7	7	3	15	11	1	5	9	13	5	9	13	1	789	808
2	1	8	11	7	14	13	4	10	3	0	9	15	12	5	6	6	2	12	8	3	13	9	7	14	0	4	10	11	15	1	5	4096	258
2	1	10	9	6	13	14	5	0	11	8	3	4	7	12	15	3	14	11	6	7	2	15	10	1	4	9	12	5	8	13	0	4233	853
2	2	8	8	7	13	13	7	10	0	0	10	15	15	5	5	6	1	12	11	3	14	9	4	14	3	4	9	11	12	1	6	41	4114
