#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
16		117.75		0		117.75		117.75		130.15		153.753		1
23		118.87		0		118.87		118.87		130.15		127.242		1
32		142.344		0		142.344		142.344		130.15		148.694		1
46		142.652		0		142.652		142.652		130.15		156.311		1
64		122.047		0		122.047		122.047		130.15		65.6563		1
91		109.549		0		109.549		109.549		130.15		424.372		1
128		100.438		0		100.438		100.438		130.15		882.817		1
182		105.308		0		105.308		105.308		130.15		617.127		1
256		128.859		0		128.859		128.859		130.15		1.66503		1
363		132.628		0		132.628		132.628		130.15		6.1423		1
512		132.936		0		132.936		132.936		130.15		7.76075		1
725		126.041		0		126.041		126.041		130.15		16.8786		1
1024		127.321		0		127.321		127.321		130.15		8.0001		1
1449		131.639		0		131.639		131.639		130.15		2.2181		1
2048		129.541		0		129.541		129.541		130.15		0.370538		1
2897		131.82		0		131.82		131.82		130.15		2.78917		1
4096		130.925		0		130.925		130.925		130.15		0.601492		1
5793		131.545		0		131.545		131.545		130.15		1.94572		1
8192		130.261		0		130.261		130.261		130.15		0.012486		1
11586		129.301		0		129.301		129.301		130.15		0.720552		1
16384		129.894		0		129.894		129.894		130.15		0.065409		1
23171		130.203		0		130.203		130.203		130.15		0.00285704		1
32768		129.638		0		129.638		129.638		130.15		0.26184		1
46341		129.849		0		129.849		129.849		130.15		0.0902787		1
65536		129.985		0		129.985		129.985		130.15		0.0271219		1
92682		129.982		0		129.982		129.982		130.15		0.0280685		1
131072		129.993		0		129.993		129.993		130.15		0.0247104		1
185364		130.006		0		130.006		130.006		130.15		0.0205853		1
262144		130.035		0		130.035		130.035		130.15		0.0132085		1
370728		130.003		0		130.003		130.003		130.15		0.0215056		1
524288		130.031		0		130.031		130.031		130.15		0.0139964		1
741456		130.027		0		130.027		130.027		130.15		0.0149833		1
1.04858e+06		130.04		0		130.04		130.04		130.15		0.0121186		1
