#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
16		143.688		0		143.688		143.688		130.15		183.271		1
16		143.688		0		143.688		143.688		130.15		183.271		1
25		73.96		0		73.96		73.96		130.15		3157.29		1
36		140.083		0		140.083		140.083		130.15		98.6764		1
64		112.531		0		112.531		112.531		130.15		310.411		1
81		150.877		0		150.877		150.877		130.15		429.601		1
121		132.438		0		132.438		132.438		130.15		5.23624		1
169		130.817		0		130.817		130.817		130.15		0.444668		1
256		137.258		0		137.258		137.258		130.15		50.5248		1
361		121.382		0		121.382		121.382		130.15		76.8684		1
484		115.304		0		115.304		115.304		130.15		220.404		1
676		126.538		0		126.538		126.538		130.15		13.0413		1
1024		136.555		0		136.555		136.555		130.15		41.0234		1
1444		129.989		0		129.989		129.989		130.15		0.0258612		1
2025		128.488		0		128.488		128.488		130.15		2.76005		1
2809		128.899		0		128.899		128.899		130.15		1.56459		1
4096		130.642		0		130.642		130.642		130.15		0.242655		1
5776		129.554		0		129.554		129.554		130.15		0.354673		1
8100		129.394		0		129.394		129.394		130.15		0.571768		1
11449		129.49		0		129.49		129.49		130.15		0.434904		1
16384		130.13		0		130.13		130.13		130.15		0.000398921		1
23104		129.436		0		129.436		129.436		130.15		0.509066		1
32761		130.307		0		130.307		130.307		130.15		0.0247939		1
46225		130.277		0		130.277		130.277		130.15		0.016085		1
65536		129.924		0		129.924		129.924		130.15		0.0509507		1
92416		129.805		0		129.805		129.805		130.15		0.118751		1
131044		130.05		0		130.05		130.05		130.15		0.0100203		1
184900		129.969		0		129.969		129.969		130.15		0.0325906		1
262144		129.942		0		129.942		129.942		130.15		0.0430435		1
369664		130.123		0		130.123		130.123		130.15		0.000727722		1
524176		130.059		0		130.059		130.059		130.15		0.00824244		1
741321		129.983		0		129.983		129.983		130.15		0.0278391		1
1.04858e+06		130.038		0		130.038		130.038		130.15		0.0125096		1
