#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
#Nbpts		#Mean		#Var		#Min		#Max		#Analytical		#MSE		#NbPtsets
16		119.875		0		119.875		119.875		130.15		105.57		1
23		158.304		0		158.304		158.304		130.15		792.682		1
32		135.656		0		135.656		135.656		130.15		30.3217		1
46		134.935		0		134.935		134.935		130.15		22.8967		1
64		113.969		0		113.969		113.969		130.15		261.824		1
91		125.429		0		125.429		125.429		130.15		22.2894		1
128		125.531		0		125.531		125.531		130.15		21.3304		1
182		132.137		0		132.137		132.137		130.15		3.95067		1
256		119.617		0		119.617		119.617		130.15		110.935		1
363		124.601		0		124.601		124.601		130.15		30.7934		1
512		124.635		0		124.635		124.635		130.15		30.4149		1
725		128.457		0		128.457		128.457		130.15		2.86687		1
1024		129.303		0		129.303		129.303		130.15		0.717408		1
1449		130.043		0		130.043		130.043		130.15		0.0114374		1
2048		128.113		0		128.113		128.113		130.15		4.14714		1
2897		131.497		0		131.497		131.497		130.15		1.81437		1
4096		130.656		0		130.656		130.656		130.15		0.256311		1
5793		129.56		0		129.56		129.56		130.15		0.347802		1
8192		128.942		0		128.942		128.942		130.15		1.45829		1
11586		129.483		0		129.483		129.483		130.15		0.444078		1
16384		129.475		0		129.475		129.475		130.15		0.455216		1
23171		129.698		0		129.698		129.698		130.15		0.204155		1
32768		129.482		0		129.482		129.482		130.15		0.445794		1
46341		130.058		0		130.058		130.058		130.15		0.00835887		1
65536		129.946		0		129.946		129.946		130.15		0.0413587		1
92682		129.954		0		129.954		129.954		130.15		0.0382975		1
131072		129.978		0		129.978		129.978		130.15		0.0294229		1
185364		129.886		0		129.886		129.886		130.15		0.0696993		1
262144		129.832		0		129.832		129.832		130.15		0.10092		1
370728		129.853		0		129.853		129.853		130.15		0.0880909		1
524288		129.928		0		129.928		129.928		130.15		0.049282		1
741456		129.996		0		129.996		129.996		130.15		0.0236333		1
1.04858e+06		129.976		0		129.976		129.976		130.15		0.0302627		1
