0	0	28	52	54	34	42	22	9	57	21	13	63	27	35	47	41	49	53	5	31	19	3	39	32	8	60	60	22	42	10	30	25	36	5	16	47	6	51	50	16	29	12	41	38	63	58	11	48	21	44	33	6	55	26	3	57	44	37	24	15	14	19	58	49	59	45	15	7	25	27	45	56	2	36	54	14	32	18	20	24	10	4	62	46	40	50	28	17	51	13	7	39	17	59	37	40	31	52	43	30	61	2	9	33	38	61	18	23	4	11	48	1	46	29	26	55	12	43	56	8	23	20	35	62	53	34	1	461374888298049834	1661546787523010151
0	0	32	32	48	48	16	16	40	24	8	56	24	40	56	8	60	36	28	4	12	20	44	52	20	60	52	28	36	12	4	44	34	58	2	26	18	10	50	42	10	34	42	2	58	18	26	50	30	30	62	62	46	46	14	14	54	6	22	38	6	54	38	22	51	23	19	55	3	39	35	7	27	15	59	47	43	63	11	31	15	51	47	19	63	3	31	35	39	43	7	11	23	27	55	59	17	45	49	13	33	29	1	61	57	53	25	21	9	5	41	37	45	9	13	41	29	57	61	25	5	17	37	49	53	33	21	1	1678758036119101270	1472677078150155283
0	0	53	33	26	19	47	50	23	41	34	8	13	58	56	27	41	31	28	62	51	12	6	45	62	54	11	23	36	37	17	4	61	47	8	14	39	60	18	29	42	6	31	39	48	21	5	52	20	48	33	17	14	35	59	2	3	25	54	56	25	10	44	43	22	22	35	55	12	5	57	36	1	63	52	30	27	44	46	13	63	9	10	40	37	26	16	59	40	32	29	1	50	51	7	18	43	57	30	24	49	42	4	11	60	16	9	49	38	3	19	34	2	38	55	7	24	53	45	20	21	15	32	46	15	28	58	61	155416248646818603	288230376151712228
0	8	28	60	54	42	42	30	9	49	21	5	63	19	35	39	41	57	53	13	31	27	3	47	32	0	60	52	22	34	10	22	25	44	5	24	47	14	51	58	16	21	12	33	38	55	58	3	48	29	44	41	6	63	26	11	57	36	37	16	15	6	19	50	49	51	45	7	7	17	27	37	56	10	36	62	14	40	18	28	24	2	4	54	46	32	50	20	17	59	13	15	39	25	59	45	40	23	52	35	30	53	2	1	33	46	61	26	23	12	11	56	1	38	29	18	55	4	43	48	8	31	20	43	62	61	34	9	461130063451309923	1382605085602753961
0	24	28	44	54	58	42	14	9	33	21	21	63	3	35	55	41	41	53	29	31	11	3	63	32	16	60	36	22	50	10	6	25	60	5	8	47	30	51	42	16	5	12	49	38	39	58	19	48	13	44	57	6	47	26	27	57	52	37	0	15	22	19	34	49	35	45	23	7	1	27	53	56	26	36	46	14	56	18	12	24	18	4	38	46	48	50	4	17	43	13	31	39	9	59	61	40	7	52	51	30	37	2	17	33	62	61	10	23	28	11	40	1	54	29	2	55	20	43	32	8	15	20	59	62	45	34	25	461462154435071443	58265320179123313
0	40	28	28	54	10	42	62	9	17	21	37	63	51	35	7	41	25	53	45	31	59	3	15	32	32	60	20	22	2	10	54	25	12	5	56	47	46	51	26	16	53	12	1	38	23	58	35	48	61	44	9	6	31	26	43	57	4	37	48	15	38	19	18	49	19	45	39	7	49	27	5	56	42	36	30	14	8	18	60	24	34	4	22	46	0	50	52	17	27	13	47	39	57	59	13	40	55	52	3	30	21	2	33	33	14	61	58	23	44	11	24	1	6	29	50	55	36	43	16	8	63	20	11	62	29	34	41	461413995082600049	2374241428554420945
0	56	28	12	54	26	42	46	9	1	21	53	63	35	35	23	41	9	53	61	31	43	3	31	32	48	60	4	22	18	10	38	25	28	5	40	47	62	51	10	16	37	12	17	38	7	58	51	48	45	44	25	6	15	26	59	57	20	37	32	15	54	19	2	49	3	45	55	7	33	27	21	56	58	36	14	14	24	18	44	24	50	4	6	46	16	50	36	17	11	13	63	39	41	59	29	40	39	52	19	30	5	2	49	33	30	61	42	23	60	11	8	1	22	29	34	55	52	43	0	8	47	20	27	62	13	34	57	437412260411908249	13510798882134995
1	3	52	34	27	16	46	49	22	42	35	11	12	57	57	24	40	28	29	61	50	15	7	46	63	53	10	20	37	38	16	7	60	44	9	13	38	63	19	30	43	5	30	36	49	22	4	55	21	51	32	18	15	32	58	1	2	26	55	59	24	9	45	40	23	21	34	52	13	6	56	39	0	60	53	29	26	47	47	14	62	10	11	43	36	25	17	56	41	35	28	2	51	48	6	17	42	58	31	27	48	41	5	8	61	19	8	50	39	0	18	33	3	37	54	4	25	54	44	23	20	12	33	45	14	31	59	62	160579350162371173	1598777867716551669
1	5	52	36	27	22	46	55	22	44	35	13	12	63	57	30	40	26	29	59	50	9	7	40	63	51	10	18	37	32	16	1	60	42	9	11	38	57	19	24	43	3	30	34	49	16	4	49	21	53	32	20	15	38	58	7	2	28	55	61	24	15	45	46	23	19	34	50	13	0	56	33	0	58	53	27	26	41	47	8	62	12	11	45	36	31	17	62	41	37	28	4	51	54	6	23	42	60	31	29	48	47	5	14	61	21	8	52	39	6	18	39	3	35	54	2	25	48	44	17	20	10	33	43	14	25	59	56	527770118802233229	508625282916170329
1	14	52	47	27	29	46	60	22	39	35	6	12	52	57	21	40	17	29	48	50	2	7	35	63	56	10	25	37	43	16	10	60	33	9	0	38	50	19	19	43	8	30	41	49	27	4	58	21	62	32	31	15	45	58	12	2	23	55	54	24	4	45	37	23	24	34	57	13	11	56	42	0	49	53	16	26	34	47	3	62	7	11	38	36	20	17	53	41	46	28	15	51	61	6	28	42	55	31	22	48	36	5	5	61	30	8	63	39	13	18	44	3	40	54	9	25	59	44	26	20	1	33	32	14	18	59	51	527769980162304458	517913957147614043
1	19	52	50	27	0	46	33	22	58	35	27	12	41	57	8	40	12	29	45	50	31	7	62	63	37	10	4	37	54	16	23	60	60	9	29	38	47	19	14	43	21	30	52	49	6	4	39	21	35	32	2	15	48	58	17	2	10	55	43	24	25	45	56	23	5	34	36	13	22	56	55	0	44	53	13	26	63	47	30	62	26	11	59	36	9	17	40	41	51	28	18	51	32	6	1	42	42	31	11	48	57	5	24	61	3	8	34	39	16	18	49	3	53	54	20	25	38	44	7	20	28	33	61	14	15	59	46	157907600394604417	846676729945654473
1	28	52	61	27	15	46	46	22	53	35	20	12	38	57	7	40	3	29	34	50	16	7	49	63	42	10	11	37	57	16	24	60	51	9	18	38	32	19	1	43	26	30	59	49	9	4	40	21	44	32	13	15	63	58	30	2	5	55	36	24	22	45	55	23	10	34	43	13	25	56	56	0	35	53	2	26	48	47	17	62	21	11	52	36	6	17	39	41	60	28	29	51	47	6	14	42	37	31	4	48	54	5	23	61	12	8	45	39	31	18	62	3	58	54	27	25	41	44	8	20	19	33	50	14	0	59	33	160446786158824610	850898854596329258
1	32	52	1	27	51	46	18	22	9	35	40	12	26	57	59	40	63	29	30	50	44	7	13	63	22	10	55	37	5	16	36	60	15	9	46	38	28	19	61	43	38	30	7	49	53	4	20	21	16	32	49	15	3	58	34	2	57	55	24	24	42	45	11	23	54	34	23	13	37	56	4	0	31	53	62	26	12	47	45	62	41	11	8	36	58	17	27	41	0	28	33	51	19	6	50	42	25	31	56	48	10	5	43	61	48	8	17	39	35	18	2	3	6	54	39	25	21	44	52	20	47	33	14	14	60	59	29	298089697934894266	1005147141833759406
1	34	52	3	27	49	46	16	22	11	35	42	12	24	57	57	40	61	29	28	50	46	7	15	63	20	10	53	37	7	16	38	60	13	9	44	38	30	19	63	43	36	30	5	49	55	4	22	21	18	32	51	15	1	58	32	2	59	55	26	24	40	45	9	23	52	34	21	13	39	56	6	0	29	53	60	26	14	47	47	62	43	11	10	36	56	17	25	41	2	28	35	51	17	6	48	42	27	31	58	48	8	5	41	61	50	8	19	39	33	18	0	3	4	54	37	25	23	44	54	20	45	33	12	14	62	59	31	88384037527765245	937593147423200382
1	36	52	5	27	55	46	22	22	13	35	44	12	30	57	63	40	59	29	26	50	40	7	9	63	18	10	51	37	1	16	32	60	11	9	42	38	24	19	57	43	34	30	3	49	49	4	16	21	20	32	53	15	7	58	38	2	61	55	28	24	46	45	15	23	50	34	19	13	33	56	0	0	27	53	58	26	8	47	41	62	45	11	12	36	62	17	31	41	4	28	37	51	23	6	54	42	29	31	60	48	14	5	47	61	52	8	21	39	39	18	6	3	2	54	35	25	17	44	48	20	43	33	10	14	56	59	25	91238370118473777	1004302716903661034
1	38	52	7	27	53	46	20	22	15	35	46	12	28	57	61	40	57	29	24	50	42	7	11	63	16	10	49	37	3	16	34	60	9	9	40	38	26	19	59	43	32	30	1	49	51	4	18	21	22	32	55	15	5	58	36	2	63	55	30	24	44	45	13	23	48	34	17	13	35	56	2	0	25	53	56	26	10	47	43	62	47	11	14	36	60	17	29	41	6	28	39	51	21	6	52	42	31	31	62	48	12	5	45	61	54	8	23	39	37	18	4	3	0	54	33	25	19	44	50	20	41	33	8	14	58	59	27	363136956837662667	662873570153597746
1	41	52	8	27	58	46	27	22	0	35	33	12	19	57	50	40	54	29	23	50	37	7	4	63	31	10	62	37	12	16	45	60	6	9	39	38	21	19	52	43	47	30	14	49	60	4	29	21	25	32	56	15	10	58	43	2	48	55	17	24	35	45	2	23	63	34	30	13	44	56	13	0	22	53	55	26	5	47	36	62	32	11	1	36	51	17	18	41	9	28	40	51	26	6	59	42	16	31	49	48	3	5	34	61	57	8	24	39	42	18	11	3	15	54	46	25	28	44	61	20	38	33	7	14	53	59	20	88522819961946193	1004302716903654107
1	45	52	12	27	62	46	31	22	4	35	37	12	23	57	54	40	50	29	19	50	33	7	0	63	27	10	58	37	8	16	41	60	2	9	35	38	17	19	48	43	43	30	10	49	56	4	25	21	29	32	60	15	14	58	47	2	52	55	21	24	39	45	6	23	59	34	26	13	40	56	9	0	18	53	51	26	1	47	32	62	36	11	5	36	55	17	22	41	13	28	44	51	30	6	63	42	20	31	53	48	7	5	38	61	61	8	28	39	46	18	15	3	11	54	42	25	24	44	57	20	34	33	3	14	49	59	16	157907599528849799	937593147423203492
1	47	52	14	27	60	46	29	22	6	35	39	12	21	57	52	40	48	29	17	50	35	7	2	63	25	10	56	37	10	16	43	60	0	9	33	38	19	19	50	43	41	30	8	49	58	4	27	21	31	32	62	15	12	58	45	2	54	55	23	24	37	45	4	23	57	34	24	13	42	56	11	0	16	53	49	26	3	47	34	62	38	11	7	36	53	17	20	41	15	28	46	51	28	6	61	42	22	31	55	48	5	5	36	61	63	8	30	39	44	18	13	3	9	54	40	25	26	44	59	20	32	33	1	14	51	59	18	320890381646207607	937593147423215738
1	48	52	17	27	35	46	2	22	25	35	56	12	10	57	43	40	47	29	14	50	60	7	29	63	6	10	39	37	21	16	52	60	31	9	62	38	12	19	45	43	54	30	23	49	37	4	4	21	0	32	33	15	19	58	50	2	41	55	8	24	58	45	27	23	38	34	7	13	53	56	20	0	15	53	46	26	28	47	61	62	57	11	24	36	42	17	11	41	16	28	49	51	3	6	34	42	9	31	40	48	26	5	59	61	32	8	1	39	51	18	18	3	22	54	55	25	5	44	36	20	63	33	30	14	44	59	13	320890919144009695	1012184016251527443
1	50	52	19	27	33	46	0	22	27	35	58	12	8	57	41	40	45	29	12	50	62	7	31	63	4	10	37	37	23	16	54	60	29	9	60	38	14	19	47	43	52	30	21	49	39	4	6	21	2	32	35	15	17	58	48	2	43	55	10	24	56	45	25	23	36	34	5	13	55	56	22	0	13	53	44	26	30	47	63	62	59	11	26	36	40	17	9	41	18	28	51	51	1	6	32	42	11	31	42	48	24	5	57	61	34	8	3	39	49	18	16	3	20	54	53	25	7	44	38	20	61	33	28	14	46	59	15	157937287876928233	1012184016251530640
1	52	52	21	27	39	46	6	22	29	35	60	12	14	57	47	40	43	29	10	50	56	7	25	63	2	10	35	37	17	16	48	60	27	9	58	38	8	19	41	43	50	30	19	49	33	4	0	21	4	32	37	15	23	58	54	2	45	55	12	24	62	45	31	23	34	34	3	13	49	56	16	0	11	53	42	26	24	47	57	62	61	11	28	36	46	17	15	41	20	28	53	51	7	6	38	42	13	31	44	48	30	5	63	61	36	8	5	39	55	18	22	3	18	54	51	25	1	44	32	20	59	33	26	14	40	59	9	314196985451074088	489766459476570190
1	54	52	23	27	37	46	4	22	31	35	62	12	12	57	45	40	41	29	8	50	58	7	27	63	0	10	33	37	19	16	50	60	25	9	56	38	10	19	43	43	48	30	17	49	35	4	2	21	6	32	39	15	21	58	52	2	47	55	14	24	60	45	29	23	32	34	1	13	51	56	18	0	9	53	40	26	26	47	59	62	63	11	30	36	44	17	13	41	22	28	55	51	5	6	36	42	15	31	46	48	28	5	61	61	38	8	7	39	53	18	20	3	16	54	49	25	3	44	34	20	57	33	24	14	42	59	11	293892888576713098	288230376151712227
1	57	52	24	27	42	46	11	22	16	35	49	12	3	57	34	40	38	29	7	50	53	7	20	63	15	10	46	37	28	16	61	60	22	9	55	38	5	19	36	43	63	30	30	49	44	4	13	21	9	32	40	15	26	58	59	2	32	55	1	24	51	45	18	23	47	34	14	13	60	56	29	0	6	53	39	26	21	47	52	62	48	11	17	36	35	17	2	41	25	28	56	51	10	6	43	42	0	31	33	48	19	5	50	61	41	8	8	39	58	18	27	3	31	54	62	25	12	44	45	20	54	33	23	14	37	59	4	89512574122114048	499899558638163108
1	59	52	26	27	40	46	9	22	18	35	51	12	1	57	32	40	36	29	5	50	55	7	22	63	13	10	44	37	30	16	63	60	20	9	53	38	7	19	38	43	61	30	28	49	46	4	15	21	11	32	42	15	24	58	57	2	34	55	3	24	49	45	16	23	45	34	12	13	62	56	31	0	4	53	37	26	23	47	54	62	50	11	19	36	33	17	0	41	27	28	58	51	8	6	41	42	2	31	35	48	17	5	48	61	43	8	10	39	56	18	25	3	29	54	60	25	14	44	47	20	52	33	21	14	39	59	6	90958205022669027	499899558638139009
1	61	52	28	27	46	46	15	22	20	35	53	12	7	57	38	40	34	29	3	50	49	7	16	63	11	10	42	37	24	16	57	60	18	9	51	38	1	19	32	43	59	30	26	49	40	4	9	21	13	32	44	15	30	58	63	2	36	55	5	24	55	45	22	23	43	34	10	13	56	56	25	0	2	53	35	26	17	47	48	62	52	11	21	36	39	17	6	41	29	28	60	51	14	6	47	42	4	31	37	48	23	5	54	61	45	8	12	39	62	18	31	3	27	54	58	25	8	44	41	20	50	33	19	14	33	59	0	88423572888174705	1012184016251546972
1	63	52	30	27	44	46	13	22	22	35	55	12	5	57	36	40	32	29	1	50	51	7	18	63	9	10	40	37	26	16	59	60	16	9	49	38	3	19	34	43	57	30	24	49	42	4	11	21	15	32	46	15	28	58	61	2	38	55	7	24	53	45	20	23	41	34	8	13	58	56	27	0	0	53	33	26	19	47	50	62	54	11	23	36	37	17	4	41	31	28	62	51	12	6	45	42	6	31	39	48	21	5	52	61	47	8	14	39	60	18	29	3	25	54	56	25	10	44	43	20	48	33	17	14	35	59	2	155486687285390399	288230376151744636
2	1	55	32	24	18	45	51	21	40	32	9	15	59	58	26	43	30	30	63	49	13	4	44	60	55	9	22	38	36	19	5	63	46	10	15	37	61	16	28	40	7	29	38	50	20	7	53	22	49	35	16	12	34	57	3	1	24	52	57	27	11	46	42	20	23	33	54	14	4	59	37	3	62	54	31	25	45	44	12	61	8	8	41	39	27	18	58	42	33	31	0	48	50	5	19	41	56	28	25	51	43	6	10	62	17	11	48	36	2	17	35	0	39	53	6	26	52	47	21	23	14	34	47	13	29	56	60	311673146185575782	1598777867716545752
2	3	55	34	24	16	45	49	21	42	32	11	15	57	58	24	43	28	30	61	49	15	4	46	60	53	9	20	38	38	19	7	63	44	10	13	37	63	16	30	40	5	29	36	50	22	7	55	22	51	35	18	12	32	57	1	1	26	52	59	27	9	46	40	20	21	33	52	14	6	59	39	3	60	54	29	25	47	44	14	61	10	8	43	39	25	18	56	42	35	31	2	48	48	5	17	41	58	28	27	51	41	6	8	62	19	11	50	36	0	17	33	0	37	53	4	26	54	47	23	23	12	34	45	13	31	56	62	159038067524157150	1598777867716538567
2	5	55	36	24	22	45	55	21	44	32	13	15	63	58	30	43	26	30	59	49	9	4	40	60	51	9	18	38	32	19	1	63	42	10	11	37	57	16	24	40	3	29	34	50	16	7	49	22	53	35	20	12	38	57	7	1	28	52	61	27	15	46	46	20	19	33	50	14	0	59	33	3	58	54	27	25	41	44	8	61	12	8	45	39	31	18	62	42	37	31	4	48	54	5	23	41	60	28	29	51	47	6	14	62	21	11	52	36	6	17	39	0	35	53	2	26	48	47	17	23	10	34	43	13	25	56	56	320890935535312171	305963299684499937
2	7	55	38	24	20	45	53	21	46	32	15	15	61	58	28	43	24	30	57	49	11	4	42	60	49	9	16	38	34	19	3	63	40	10	9	37	59	16	26	40	1	29	32	50	18	7	51	22	55	35	22	12	36	57	5	1	30	52	63	27	13	46	44	20	17	33	48	14	2	59	35	3	56	54	25	25	43	44	10	61	14	8	47	39	29	18	60	42	39	31	6	48	52	5	21	41	62	28	31	51	45	6	12	62	23	11	54	36	4	17	37	0	33	53	0	26	50	47	19	23	8	34	41	13	27	56	58	88522849670831026	292452500802381246
2	10	55	43	24	25	45	56	21	35	32	2	15	48	58	17	43	21	30	52	49	6	4	39	60	60	9	29	38	47	19	14	63	37	10	4	37	54	16	23	40	12	29	45	50	31	7	62	22	58	35	27	12	41	57	8	1	19	52	50	27	0	46	33	20	28	33	61	14	15	59	46	3	53	54	20	25	38	44	7	61	3	8	34	39	16	18	49	42	42	31	11	48	57	5	24	41	51	28	18	51	32	6	1	62	26	11	59	36	9	17	40	0	44	53	13	26	63	47	30	23	5	34	36	13	22	56	55	298090803267715515	301741175033834320
2	12	55	45	24	31	45	62	21	37	32	4	15	54	58	23	43	19	30	50	49	0	4	33	60	58	9	27	38	41	19	8	63	35	10	2	37	48	16	17	40	10	29	43	50	25	7	56	22	60	35	29	12	47	57	14	1	21	52	52	27	6	46	39	20	26	33	59	14	9	59	40	3	51	54	18	25	32	44	1	61	5	8	36	39	22	18	55	42	44	31	13	48	63	5	30	41	53	28	20	51	38	6	7	62	28	11	61	36	15	17	46	0	42	53	11	26	57	47	24	23	3	34	34	13	16	56	49	159034120363912906	288230376151720026
2	17	55	48	24	2	45	35	21	56	32	25	15	43	58	10	43	14	30	47	49	29	4	60	60	39	9	6	38	52	19	21	63	62	10	31	37	45	16	12	40	23	29	54	50	4	7	37	22	33	35	0	12	50	57	19	1	8	52	41	27	27	46	58	20	7	33	38	14	20	59	53	3	46	54	15	25	61	44	28	61	24	8	57	39	11	18	42	42	49	31	16	48	34	5	3	41	40	28	9	51	59	6	26	62	1	11	32	36	18	17	51	0	55	53	22	26	36	47	5	23	30	34	63	13	13	56	44	314133193717559491	1729382256910295864
